TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
172,eMBB,535.880827112901,10.815479262687,108.880854696313,27,193,1708.01429396761,PF,27,5,19.8474380412186,-3
173,eMBB,489.223587708772,9.80376141710217,143.062284998091,27,193,1779.76384101738,PF,27,5,18.1193921373619,-3
174,eMBB,488.87715671246,11.039467718729,69.977446796026,26,193,1685.79754980481,PF,27,5,18.8029675658638,-3
175,eMBB,496.146749444548,10.1428523837119,101.557256680454,26,193,1746.65753536989,PF,27,5,19.0825672863288,-3
176,eMBB,521.075192707914,10.7521310820329,83.8627533340523,26,193,1769.17181039983,PF,27,5,20.041353565689,-3
177,eMBB,479.038844317033,11.4925440814694,68.2544757713493,26,193,1654.08273813542,PF,27,5,18.4245709352705,-3
178,eMBB,517.806800670108,10.5350695978775,96.8184650170146,26,193,1661.37300588882,PF,27,5,19.9156461796195,-3
179,eMBB,480.453114938242,10.8283276150235,57.5575057949865,26,193,1666.25206113021,PF,27,5,18.4789659591632,-3
180,eMBB,504.642424169877,11.139272609146,117.918740675826,26,193,1698.21953487449,PF,27,5,19.4093240065337,-3
181,eMBB,616.781415790555,13.5642619873929,57.6975580958562,26,182,2007.76553283793,RR,30,15,23.7223621457906,2
182,eMBB,638.691305086271,14.0197733269119,57.0470255853149,26,182,2201.23196173493,RR,30,15,24.5650501956258,2
183,eMBB,631.758702164024,14.1058048797294,53.5429708288192,26,182,2131.98192368055,RR,30,15,24.2984116216932,2
184,eMBB,614.587779714371,13.8782604940428,58.4676574769843,26,182,2175.60436823308,RR,30,15,23.6379915274758,2
185,eMBB,600.397138206588,13.7512417520227,61.348734540443,26,182,2287.31574541836,RR,30,15,23.0921976233303,2
186,eMBB,616.425752263104,13.9946760934564,62.6292435328204,26,182,2382.41825438334,RR,30,15,23.7086827793502,2
187,eMBB,655.46115243986,14.6350416774162,66.5486082430177,26,182,2412.25894157476,RR,30,15,25.21004432461,2
188,eMBB,660.750538926602,15.068396802159,57.1736037188627,26,182,2258.2134856771,RR,30,15,25.4134822664078,2
189,eMBB,610.328820957926,14.0999510307656,51.3295374408459,26,182,2160.75997767189,RR,30,15,23.4741854214587,2
190,eMBB,647.701914417016,14.9761686499864,49.0094079793456,26,182,2243.55810591493,RR,30,15,24.9116120929622,2
191,eMBB,621.41590113416,14.0637874565138,77.906355612999,27,182,2366.00196194424,RR,30,15,23.0154037457096,2
192,eMBB,535.356493029349,13.0847693847406,78.1463712958565,27,182,2482.13687421959,RR,30,15,19.8280182603463,2
193,eMBB,615.71465119071,15.449383666495,60.4718370792602,27,182,2478.80835053729,RR,30,15,22.8042463403967,2
194,eMBB,567.130943998568,14.286145730097,64.5329960267856,27,182,2472.24223338179,RR,30,15,21.0048497777247,2
195,eMBB,548.676348850247,13.4851009651385,73.7421683334319,27,182,2504.98233847977,RR,30,15,20.3213462537129,2
196,eMBB,565.330729012214,14.5534281574364,60.8131087035524,27,182,2438.23336128253,RR,30,15,20.9381751486005,2
197,eMBB,538.068502973717,13.5445823842822,64.7582606446914,27,182,2447.16283596288,RR,30,15,19.9284630731006,2
198,eMBB,536.647062157705,13.810759322624,68.900740850509,27,182,2473.13819858373,RR,30,15,19.875817116952,2
199,eMBB,560.342601156221,14.2374301977514,85.7655434632817,27,182,2474.30295114353,RR,30,15,20.7534296724526,2
200,eMBB,606.700805613688,14.9952295231601,68.5216766987325,27,182,2407.60898076853,RR,30,15,22.4704002079144,2
222,eMBB,376.398881154372,14.7080493771088,182.25165138596,26,126,2082.67259969046,PF,31,14,14.4768800443989,-2
223,eMBB,381.491405070458,14.2893729576868,177.312258510343,26,126,2113.24293370845,PF,31,14,14.6727463488638,-2
224,eMBB,406.790838752597,15.6860195409333,135.737517296309,26,126,2166.6635445364,PF,31,14,15.6458014904845,-2
225,eMBB,416.085674488535,15.9349800677129,64.1932435808571,26,126,2013.689784892,PF,31,14,16.003295172636,-2
226,eMBB,377.428444076012,14.8447979365194,74.5453427384801,26,126,1933.10840990929,PF,31,14,14.5164786183082,-2
227,eMBB,446.109675735428,15.4619792958388,156.914187501861,26,126,2029.12433901276,PF,31,14,17.1580644513626,-2
228,eMBB,390.893120544813,15.0926425174699,76.3104531912823,26,126,2078.85409257926,PF,31,14,15.0343507901851,-2
229,eMBB,413.737907207217,15.5271156927925,82.1703887422449,26,126,2123.99207229815,PF,31,14,15.9129964310468,-2
230,eMBB,405.406536179699,16.0596637251104,61.4149181184573,26,126,2121.95917418496,PF,31,14,15.5925590838346,-2
231,eMBB,444.381445114164,15.7817446672571,145.329186457328,26,126,2024.97311549784,PF,31,14,17.0915940428525,-2
232,eMBB,437.446623223244,15.9714730348367,72.6052346268924,26,126,2033.34375478167,PF,31,14,16.8248701239709,-2
233,eMBB,421.373074991834,15.7198392454489,65.6635359943364,26,126,2047.17296585253,PF,31,14,16.2066567304551,-2
234,eMBB,415.66579797308,15.7881629847299,69.7181603379579,26,126,1998.68530266815,PF,31,14,15.9871460758877,-2
235,eMBB,413.580309064282,15.0862138209641,79.639188515491,26,126,1932.94676653636,PF,31,14,15.9069349640109,-2
236,eMBB,423.826543508917,16.0753451761147,70.5399318314975,26,126,1975.05462670907,PF,31,14,16.3010209041891,-2
237,eMBB,427.796934730417,15.3105916858497,79.52429937192,26,126,2018.89708486505,PF,31,14,16.4537282588622,-2
238,eMBB,420.842947304861,15.7590043465591,82.9705241621245,26,126,1981.84305793077,PF,31,14,16.1862672040331,-2
239,eMBB,413.513408655711,14.7155619741699,77.201666380318,26,126,2031.82853634463,PF,31,14,15.9043618713735,-2
240,eMBB,414.392207986777,14.7342096330139,80.0007319430403,26,126,2103.82636412362,PF,31,14,15.9381618456453,-2
241,eMBB,284.113776840377,10.2006524554567,177.772501582952,26,105,2691.48627335682,RR,26,10,10.9274529553991,-5
242,eMBB,278.663320011492,10.2279641516877,190.640827413127,26,105,3413.96362801748,RR,26,10,10.717820000442,-5
243,eMBB,315.583324315174,11.852320930418,202.423047141604,26,105,3635.43213556965,RR,26,10,12.1378201659682,-5
244,eMBB,276.924856509563,9.89699316894675,246.876239649631,26,105,3657.81480366275,RR,26,10,10.6509560195986,-5
245,eMBB,250.869139376727,8.3876709065029,370.439939877561,26,105,3566.88586586377,RR,26,10,9.64881305295102,-5
246,eMBB,281.212133801608,9.94600980328445,279.796388169839,26,105,3413.72389349679,RR,26,10,10.8158513000618,-5
247,eMBB,291.625876105191,10.5028532208161,207.001894762759,26,105,3295.68185647233,RR,26,10,11.2163798501997,-5
248,eMBB,283.691987025988,10.82806859557,218.050783747877,25,105,3244.18676083807,RR,26,10,11.3476794810395,-5
249,eMBB,275.710572272298,10.7477589907984,191.080233898659,25,105,3313.39991036879,RR,26,10,11.0284228908919,-5
250,eMBB,270.063172511594,10.3910987465499,229.771761175672,25,105,3316.25972800671,RR,26,10,10.8025269004637,-5
251,eMBB,293.513969846891,11.2176782895532,266.630169572795,25,105,3375.02322575337,RR,26,10,11.7405587938756,-5
252,eMBB,263.544664450151,9.75289295271254,236.915620825916,25,105,3527.07197592859,RR,26,10,10.541786578006,-5
