TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
176,URLLC,19.0949796110561,8.85416150543173,1.64897640776644,4,73,27.52,PF,28,17,4.77374490276402,2
177,URLLC,18.0949796110561,7.79425251214006,1.86418653294275,4,73,28,PF,28,17,4.52374490276402,2
178,URLLC,18.8782782599864,6.43911284764886,0.761870280330478,4,73,20,PF,28,17,4.7195695649966,2
179,URLLC,16.13291769768,7.49821838332133,0.893550436663262,4,73,19.1217217400136,PF,28,17,4.03322942442,2
180,URLLC,19.5730594490124,6.69411135293309,0.874652952222135,4,73,22.9888040423336,PF,28,17,4.89326486225309,2
181,URLLC,20.4157445933212,6.7901800348002,0.550911002275231,4,159,20.4157445933212,RR,26,3,5.10393614833031,4
182,URLLC,10,7.66435558572968,0.296494459828419,4,159,10,RR,26,3,2.5,4
183,URLLC,21,6.35190999849642,0.502514407258209,4,159,21,RR,26,3,5.25,4
184,URLLC,17,9.39982378965178,0.392719769204108,4,159,17,RR,26,3,4.25,4
185,URLLC,20.6555102467913,6.68724660619997,0.706806884239744,4,159,23,RR,26,3,5.16387756169783,4
186,URLLC,16.6555102467913,4.86224019505645,0.610920154302412,4,159,17.3444897532087,RR,26,3,4.16387756169783,4
187,URLLC,16.6889795064173,4.50577215218596,0.448918549860385,4,159,16.6889795064173,RR,26,3,4.17224487660433,4
188,URLLC,18,6.2689846865464,0.406834981494423,4,159,18,RR,26,3,4.5,4
189,URLLC,13.6555102467913,6.23935231940074,0.572443891659076,4,159,14,RR,26,3,3.41387756169783,4
190,URLLC,13.3444897532087,5.12258857670392,0.395530441820774,4,159,13.3444897532087,RR,26,3,3.33612243830217,4
191,URLLC,28,7.92069498602857,0.559970843051804,4,159,28,RR,26,3,7,4
192,URLLC,20,7.80159830854913,0.505148921516814,4,159,20,RR,26,3,5,4
193,URLLC,20,6.09383976944128,0.489895679530235,4,159,20,RR,26,3,5,4
194,URLLC,23,6.83062238627367,0.382693865056221,4,159,23,RR,26,3,5.75,4
